Material: Aluminum
Thickness: 10.0 mm
Longitudinal wave velocity: 6148.934278633423 m/s
Shear wave velocity: 3097.3259457927006 m/s

S0				S1				S2				S3				S4				A0				A1				A2				A3				A4
fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	
4141.4		2974.5		7979.8		3758.7		7777.8		5937.1										3939.4		2833.6		5555.6		3634.5		8686.9		4417.8								
4242.4		2965.7		8282.8		3683.7		7878.8		5899.9										4040.4		2837.3		5656.6		3601.0		8787.9		4366.7								
4343.4		2957.8		8383.8		3661.5		7979.8		5861.7										4141.4		2840.8		5757.6		3570.4		8888.9		4318.1								
4444.4		2950.9		8484.8		3640.5		8080.8		5822.2										4242.4		2844.0		5858.6		3542.4		8989.9		4271.8								
4545.5		2944.7		8787.9		3584.3		8181.8		5781.5										4343.4		2847.0		5959.6		3516.7		9090.9		4227.9								
4646.5		2939.2		8888.9		3567.4		8282.8		5739.4										4444.4		2849.8		6060.6		3493.1		9191.9		4186.1								
4747.5		2934.3		8989.9		3551.5		8383.8		5695.8										4545.5		2852.4		6161.6		3471.3		9292.9		4146.5								
4848.5		2929.8		9090.9		3536.3		8484.8		5650.7										4646.5		2854.8		6262.6		3451.2		9393.9		4108.9								
4949.5		2925.9		9393.9		3495.1		8585.9		5604.1										4747.5		2857.0		6363.6		3432.6		9494.9		4073.2								
5050.5		2922.3		9494.9		3482.7		8686.9		5555.9										4848.5		2859.1		6464.6		3415.4		9596.0		4039.4								
5151.5		2919.1		9596.0		3470.8		8787.9		5506.1										4949.5		2861.0		6565.7		3399.4		9697.0		4007.2								
5252.5		2916.3		9697.0		3459.4		8888.9		5454.9										5050.5		2862.8		6666.7		3384.5		9798.0		3976.7								
5353.5		2913.7		9798.0		3448.6		8989.9		5402.2										5151.5		2864.5		6767.7		3370.6		9899.0		3947.6								
5454.5		2911.3		9899.0		3438.3		9090.9		5348.1										5252.5		2866.1		6868.7		3357.7												
5555.6		2909.2						9191.9		5292.9										5353.5		2867.5		6969.7		3345.7												
5656.6		2907.2						9292.9		5236.6										5454.5		2868.9		7070.7		3334.4												
5757.6		2905.5						9393.9		5179.6										5555.6		2870.2		7171.7		3323.8												
5858.6		2903.9						9494.9		5122.0										5656.6		2871.4		7272.7		3313.9												
5959.6		2902.4						9596.0		5064.2										5757.6		2872.5		7373.7		3304.6												
6060.6		2901.1						9697.0		5006.3										5858.6		2873.5		7474.7		3295.9												
6161.6		2899.9						9798.0		4948.8										5959.6		2874.4		7575.8		3287.7												
6262.6		2898.8						9899.0		4891.9										6060.6		2875.3		7676.8		3279.9												
